value,entry_index,width,count
555,2365,2,61
555,2365,4,61
555,2366,2,91
555,2366,4,90
555,2367,2,35
555,2367,4,35
555,2368,2,45
555,2368,4,45
555,2369,2,37
555,2369,4,37
555,2370,2,90
555,2370,4,88
555,2371,2,67
555,2371,4,66
555,2372,2,44
555,2372,4,43
555,2376,2,1
555,2377,2,1
555,2384,2,1
555,2387,2,1
555,2397,2,1
555,2398,2,1
555,2399,2,1
555,2400,2,1
555,2486,2,2
555,2557,2,1
555,2558,2,1
555,2559,2,1
555,2560,2,1
555,3359,2,1
555,3359,4,1
555,3360,2,1
555,3416,2,1
555,3416,4,1
586,0,2,3
586,0,4,2
586,3,2,1
586,17,2,1
586,17,4,1
586,22,2,3
586,52,2,3
586,52,4,3
586,66,2,1
586,66,4,1
586,68,2,2
586,68,4,2
586,69,2,3
586,69,4,3
586,70,2,14
586,70,4,14
586,71,2,2
586,71,4,2
586,72,2,2
586,72,4,2
586,73,2,2
586,73,4,2
586,74,2,14
586,74,4,14
586,75,2,2
586,75,4,2
586,76,2,2
586,76,4,2
586,77,2,2
586,77,4,2
586,78,2,2
586,78,4,2
586,79,2,2
586,79,4,2
586,80,2,2
586,80,4,2
586,81,2,2
586,81,4,2
586,82,2,2
586,82,4,2
586,83,2,2
586,83,4,2
586,84,2,2
586,84,4,2
586,85,2,2
586,85,4,2
586,86,2,2
586,86,4,2
586,87,2,2
586,87,4,2
586,88,2,2
586,88,4,2
586,89,2,2
586,89,4,2
586,90,2,2
586,90,4,2
586,91,2,2
586,91,4,2
586,92,2,14
586,92,4,14
586,93,2,2
586,93,4,2
586,94,2,2
586,94,4,2
586,95,2,2
586,95,4,2
586,96,2,2
586,96,4,2
586,97,2,2
586,97,4,2
586,98,2,2
586,98,4,2
586,99,2,2
586,99,4,2
586,100,2,14
586,100,4,14
586,101,2,14
586,101,4,14
586,102,2,2
586,102,4,2
586,103,2,2
586,103,4,2
586,104,2,2
586,104,4,2
586,105,2,2
586,105,4,2
586,106,2,14
586,106,4,14
586,107,2,2
586,107,4,2
586,108,2,2
586,108,4,2
586,109,2,2
586,109,4,2
586,110,2,2
586,110,4,2
586,111,2,14
586,111,4,14
586,112,2,2
586,112,4,2
586,113,2,14
586,113,4,14
586,114,2,2
586,114,4,2
586,116,2,2
586,116,4,2
586,117,2,2
586,117,4,2
586,118,2,2
586,118,4,2
586,119,2,2
586,119,4,2
586,120,2,2
586,120,4,2
586,121,2,2
586,121,4,2
586,122,2,2
586,122,4,2
586,123,2,2
586,123,4,2
586,124,2,2
586,124,4,2
586,125,2,2
586,125,4,2
586,126,2,2
586,126,4,2
586,127,2,2
586,127,4,2
586,128,2,2
586,128,4,2
586,129,2,2
586,129,4,2
586,130,2,2
586,130,4,2
586,131,2,2
586,131,4,2
586,134,2,2
586,134,4,2
586,135,2,2
586,135,4,2
586,136,2,2
586,136,4,2
586,137,2,2
586,137,4,2
586,138,2,2
586,138,4,2
586,139,2,2
586,139,4,2
586,140,2,2
586,140,4,2
586,141,2,2
586,141,4,2
586,142,2,2
586,142,4,2
586,143,2,2
586,143,4,2
586,144,2,2
586,144,4,2
586,145,2,2
586,145,4,2
586,146,2,2
586,146,4,2
586,147,2,2
586,147,4,2
586,148,2,2
586,148,4,2
586,149,2,2
586,149,4,2
586,150,2,2
586,150,4,2
586,152,2,2
586,152,4,2
586,153,2,2
586,153,4,2
586,154,2,2
586,154,4,2
586,155,2,2
586,155,4,2
586,156,2,2
586,156,4,2
586,157,2,2
586,157,4,2
586,158,2,2
586,158,4,2
586,159,2,2
586,159,4,2
586,160,2,2
586,160,4,2
586,161,2,2
586,161,4,2
586,164,2,12
586,164,4,12
586,168,2,2
586,168,4,2
586,204,2,2
586,204,4,2
586,207,2,2
586,207,4,2
586,208,2,2
586,208,4,2
586,209,2,2
586,209,4,2
586,210,2,12
586,210,4,12
586,212,2,14
586,212,4,14
586,215,2,2
586,215,4,2
586,216,2,2
586,216,4,2
586,217,2,2
586,217,4,2
586,218,2,2
586,218,4,2
586,219,2,2
586,219,4,2
586,220,2,2
586,220,4,2
586,221,2,14
586,221,4,14
586,222,2,14
586,222,4,14
586,223,2,2
586,223,4,2
586,225,2,2
586,225,4,2
586,226,2,2
586,226,4,2
586,227,2,2
586,227,4,2
586,228,2,2
586,228,4,2
586,229,2,2
586,229,4,2
586,230,2,2
586,230,4,2
586,231,2,14
586,231,4,14
586,232,2,2
586,232,4,2
586,233,2,2
586,233,4,2
586,234,2,2
586,234,4,2
586,235,2,2
586,235,4,2
586,237,2,2
586,237,4,2
586,239,2,14
586,239,4,14
586,240,2,14
586,240,4,14
586,242,2,14
586,242,4,14
586,243,2,14
586,243,4,14
586,244,2,2
586,244,4,2
586,245,2,2
586,245,4,2
586,246,2,2
586,246,4,2
586,247,2,2
586,247,4,2
586,248,2,2
586,248,4,2
586,250,2,2
586,250,4,2
586,251,2,2
586,251,4,2
586,252,2,14
586,252,4,14
586,254,2,14
586,254,4,14
586,255,2,14
586,255,4,14
586,258,2,2
586,258,4,2
586,263,2,2
586,263,4,2
586,264,2,2
586,264,4,2
586,2249,2,1
586,2260,2,1
586,2270,2,1
586,2305,2,1
586,2308,2,1
586,2310,2,1
586,2320,2,1
586,2326,2,2
586,2326,4,2
586,2327,2,2
586,2327,4,2
586,2330,2,2
586,2330,4,2
586,2331,2,2
586,2331,4,2
586,2332,2,3
586,2332,4,2
586,2334,2,2
586,2334,4,2
586,2335,2,1
586,2335,4,1
586,2337,2,2
586,2337,4,2
586,2338,2,1
586,2338,4,1
586,2342,2,1
586,2342,4,1
586,2345,2,2
586,2345,4,2
586,2348,2,2
586,2348,4,2
586,2349,2,2
586,2349,4,2
586,2350,2,2
586,2350,4,2
586,2353,2,100
586,2353,4,99
586,2354,2,59
586,2354,4,59
586,2355,2,61
586,2355,4,61
586,2356,2,44
586,2356,4,44
586,2357,2,36
586,2357,4,35
586,2358,2,81
586,2358,4,81
586,2360,2,56
586,2360,4,55
586,2361,2,189
586,2361,4,189
586,2363,2,49
586,2363,4,48
586,2364,2,71
586,2364,4,70
586,2365,2,31
586,2365,4,31
586,2366,2,72
586,2366,4,72
586,2367,2,72
586,2367,4,71
586,2368,2,34
586,2368,4,33
586,2369,2,33
586,2369,4,33
586,2370,2,63
586,2370,4,60
586,2371,2,60
586,2371,4,60
586,2372,2,34
586,2372,4,33
586,2487,2,1
586,2505,2,1
586,3359,2,1
586,3359,4,1
586,3360,2,1
586,3434,2,1
586,3434,4,1
699,0,2,3
699,0,4,2
699,17,2,1
699,17,4,1
699,32,2,1
699,52,2,3
699,52,4,3
699,81,2,11
699,81,4,11
699,115,2,11
699,115,4,11
699,162,2,11
699,162,4,11
699,163,2,11
699,163,4,11
699,164,2,11
699,164,4,11
699,165,2,11
699,165,4,11
699,166,2,11
699,166,4,11
699,167,2,11
699,167,4,11
699,168,2,11
699,168,4,11
699,169,2,11
699,169,4,11
699,170,2,11
699,170,4,11
699,220,2,11
699,220,4,11
699,236,2,11
699,236,4,11
699,241,2,11
699,241,4,11
699,2254,2,1
699,2258,2,1
699,2304,2,2
699,2308,2,1
699,2330,2,1
699,2330,4,1
699,2332,2,1
699,2332,4,1
699,2335,2,1
699,2335,4,1
699,2342,2,1
699,2342,4,1
699,2345,2,1
699,2345,4,1
699,2353,2,46
699,2353,4,44
699,2354,2,43
699,2354,4,43
699,2355,2,35
699,2355,4,35
699,2356,2,38
699,2356,4,38
699,2357,2,42
699,2357,4,42
699,2358,2,38
699,2358,4,38
699,2360,2,68
699,2360,4,66
699,2361,2,58
699,2361,4,58
699,2363,2,39
699,2363,4,37
699,2364,2,77
699,2364,4,76
699,2365,2,33
699,2365,4,33
699,2366,2,63
699,2366,4,62
699,2367,2,34
699,2367,4,31
699,2368,2,48
699,2368,4,48
699,2369,2,25
699,2369,4,25
699,2370,2,84
699,2370,4,65
699,2371,2,47
699,2371,4,47
699,2372,2,33
699,2372,4,30
699,2389,2,1
699,2389,4,1
699,2410,2,1
699,2411,2,1
699,2480,2,1
699,2487,2,1
699,3359,2,1
699,3359,4,1
699,3360,2,6
699,3446,2,1
699,3446,4,1
699,3506,2,1
699,3506,4,1
911,0,2,3
911,0,4,2
911,17,2,1
911,17,4,1
911,29,2,9
911,29,4,9
911,52,2,1
911,52,4,1
911,59,2,15
911,59,4,15
911,60,2,1
911,60,4,1
911,61,2,1
911,61,4,1
911,62,2,1
911,62,4,1
911,63,2,1
911,63,4,1
911,77,2,1
911,77,4,1
911,85,2,1
911,85,4,1
911,88,2,1
911,88,4,1
911,90,2,1
911,90,4,1
911,95,2,1
911,95,4,1
911,101,2,1
911,101,4,1
911,103,2,1
911,103,4,1
911,104,2,1
911,104,4,1
911,108,2,1
911,108,4,1
911,207,2,1
911,207,4,1
911,238,2,1
911,238,4,1
911,2265,2,1
911,2266,2,1
911,2315,2,1
911,2316,2,1
911,2353,2,45
911,2353,4,45
911,2354,2,28
911,2354,4,26
911,2355,2,37
911,2355,4,35
911,2356,2,42
911,2356,4,42
911,2357,2,32
911,2357,4,31
911,2358,2,27
911,2358,4,25
911,2360,2,48
911,2360,4,47
911,2361,2,78
911,2361,4,78
911,2363,2,51
911,2363,4,51
911,2364,2,52
911,2364,4,51
911,2365,2,38
911,2365,4,36
911,2366,2,71
911,2366,4,71
911,2367,2,87
911,2367,4,84
911,2368,2,50
911,2368,4,47
911,2369,2,35
911,2369,4,34
911,2370,2,56
911,2370,4,54
911,2371,2,56
911,2371,4,56
911,2372,2,43
911,2372,4,43
911,2490,2,2
911,3359,2,1
911,3359,4,1
911,3360,2,1
911,3522,2,1
911,3522,4,1
911,3674,2,1
1957,0,2,3
1957,0,4,2
1957,10,2,1
1957,10,4,1
1957,17,2,1
1957,17,4,1
1957,32,2,2
1957,32,4,1
1957,59,2,2
1957,60,2,1
1957,61,2,1
1957,64,2,1
1957,237,2,3
1957,237,4,3
1957,242,2,15
1957,2261,2,1
1957,2311,2,1
1957,2353,2,18
1957,2353,4,18
1957,2354,2,18
1957,2354,4,18
1957,2355,2,16
1957,2355,4,16
1957,2356,2,17
1957,2356,4,16
1957,2357,2,23
1957,2357,4,22
1957,2358,2,36
1957,2358,4,36
1957,2360,2,30
1957,2360,4,30
1957,2361,2,30
1957,2361,4,27
1957,2363,2,20
1957,2363,4,20
1957,2364,2,26
1957,2364,4,24
1957,2366,2,31
1957,2366,4,29
1957,2367,2,35
1957,2367,4,34
1957,2369,2,2
1957,2369,4,1
1957,2370,2,26
1957,2370,4,26
1957,2371,2,20
1957,2371,4,18
1957,2485,2,1
1957,2502,2,1
1957,3359,2,1
1957,3359,4,1
1957,3360,2,1
1957,3364,2,1
4713,17,2,1
4713,17,4,1
4713,32,2,4
4713,32,4,1
4713,59,2,1
4713,59,4,1
4713,60,2,3
4713,60,4,3
4713,71,2,15
4713,71,4,15
4713,2253,2,1
4713,2265,2,1
4713,2303,2,1
4713,2315,2,1
4713,2353,2,1
4713,2354,2,2
4713,2354,4,2
4713,2355,2,1
4713,2356,2,3
4713,2356,4,2
4713,2358,2,1
4713,2361,2,2
4713,2363,2,1
4713,2363,4,1
4713,2364,2,1
4713,2364,4,1
4713,2365,2,2
4713,2366,2,18
4713,2366,4,18
4713,2367,2,2
4713,2367,4,2
4713,2368,2,1
4713,2369,2,2
4713,2369,4,2
4713,2370,2,38
4713,2370,4,35
4713,2371,2,4
4713,2371,4,2
4713,2492,2,2
4713,2492,4,2
4713,3364,2,1
