entry_index,record_start_hex,id_offset_hex,value,u32_00,u32_04,u32_08,u32_0c,u32_10,u32_14,u32_18,u32_1c,u32_20,u32_24,u32_28,u32_2c,u32_30,u32_34,u32_38,u32_3c
52,0x86990,0x869b0,292,292,306,0,0,0,0,0,0,292,307,0,0,0,0,0,0
52,0x869b0,0x869d0,292,292,307,0,0,0,0,0,0,292,308,0,0,0,0,0,0
52,0x869b4,0x869d4,308,307,0,0,0,0,0,0,292,308,0,0,0,0,0,0,292
52,0x869d0,0x869f0,292,292,308,0,0,0,0,0,0,292,309,0,0,0,0,0,0
52,0x869f0,0x86a10,292,292,309,0,0,0,0,0,0,292,310,0,0,0,0,0,0
52,0x86a10,0x86a30,292,292,310,0,0,0,0,0,0,292,311,0,0,0,0,0,0
52,0x86a30,0x86a50,292,292,311,0,0,0,0,0,0,292,312,0,0,0,0,0,0
52,0x86a50,0x86a70,292,292,312,0,0,0,0,0,0,292,313,0,0,0,0,0,0
52,0x86a70,0x86a90,292,292,313,0,0,0,0,0,0,292,314,0,0,0,0,0,0
52,0x86a90,0x86ab0,292,292,314,0,0,0,0,0,0,292,315,0,0,0,0,0,0
52,0x86df4,0x86e14,26,25,807618562,548,0,0,0,0,293,26,2,0,0,0,0,0,293
52,0x87554,0x87574,26,25,0,0,0,0,0,0,294,26,0,0,0,0,0,0,294
52,0x87934,0x87954,308,307,0,0,0,0,0,0,294,308,0,0,0,0,0,0,294
52,0x87d74,0x87d94,26,25,0,0,0,0,0,0,295,26,0,0,0,0,0,0,295
52,0x88154,0x88174,308,307,0,0,0,0,0,0,295,308,0,0,0,0,0,0,295
52,0x88594,0x885b4,26,25,0,0,0,0,0,0,296,26,0,0,0,0,0,0,296
52,0x88974,0x88994,308,307,0,0,0,0,0,0,296,308,0,0,0,0,0,0,296
52,0x88db4,0x88dd4,26,25,0,0,0,0,0,0,297,26,0,0,0,0,0,0,297
52,0x89194,0x891b4,308,307,0,0,0,0,0,0,297,308,0,0,0,0,0,0,297
52,0x895d4,0x895f4,26,25,0,0,0,0,0,0,298,26,0,0,0,0,0,0,298
52,0x899b4,0x899d4,308,307,0,0,0,0,0,0,298,308,0,0,0,0,0,0,298
52,0x89df4,0x89e14,26,25,0,0,0,0,0,0,299,26,0,0,0,0,0,0,299
52,0x8a1d4,0x8a1f4,308,307,0,0,0,0,0,0,299,308,0,0,0,0,0,0,299
52,0x8a614,0x8a634,26,25,0,0,0,0,0,0,300,26,0,0,0,0,0,0,300
52,0x8a9f4,0x8aa14,308,307,0,0,0,0,0,0,300,308,0,0,0,0,0,0,300
52,0x8ae34,0x8ae54,26,25,0,0,0,0,0,0,301,26,0,0,0,0,0,0,301
52,0x8b214,0x8b234,308,307,0,0,0,0,0,0,301,308,0,0,0,0,0,0,301
52,0x8b654,0x8b674,26,25,0,0,0,0,0,0,302,26,0,0,0,0,0,0,302
52,0x8ba34,0x8ba54,308,307,0,0,0,0,0,0,302,308,0,0,0,0,0,0,302
52,0x8be74,0x8be94,26,25,0,0,0,0,0,0,303,26,0,0,0,0,0,0,303
52,0x8c254,0x8c274,308,307,0,0,0,0,0,0,303,308,0,0,0,0,0,0,303
52,0x8c694,0x8c6b4,26,25,0,0,0,0,0,0,304,26,0,0,0,0,0,0,304
52,0x8ca74,0x8ca94,308,307,0,0,0,0,0,0,304,308,0,0,0,0,0,0,304
52,0x8ced4,0x8cef4,26,25,0,0,0,0,0,0,305,26,0,0,0,0,0,0,305
52,0x8d2b4,0x8d2d4,308,307,0,0,0,0,0,0,305,308,0,0,0,0,0,0,305
52,0x8d6f4,0x8d714,26,25,0,0,0,0,0,0,306,26,0,0,0,0,0,0,306
52,0x8dad4,0x8daf4,308,307,0,0,0,0,0,0,306,308,0,0,0,0,0,0,306
52,0x8df14,0x8df34,26,25,0,0,0,0,0,0,307,26,0,0,0,0,0,0,307
52,0x8e2f4,0x8e314,308,307,0,0,0,0,0,0,307,308,0,0,0,0,0,0,307
52,0x8e3f0,0x8e410,308,307,315,0,0,0,0,0,0,308,0,3755,0,0,0,0,0
52,0x8e410,0x8e430,308,308,0,3755,0,0,0,0,0,308,1,3763,0,0,0,0,0
52,0x8e430,0x8e450,308,308,1,3763,0,0,0,0,0,308,2,3789,0,0,0,0,0
52,0x8e450,0x8e470,308,308,2,3789,0,0,0,0,0,308,3,3797,0,0,0,0,0
52,0x8e470,0x8e490,308,308,3,3797,0,0,0,0,0,308,4,3755,0,0,0,0,0
52,0x8e490,0x8e4b0,308,308,4,3755,0,0,0,0,0,308,5,3713,0,0,0,0,0
52,0x8e4b0,0x8e4d0,308,308,5,3713,0,0,0,0,0,308,6,3781,0,0,0,0,0
52,0x8e4d0,0x8e4f0,308,308,6,3781,0,0,0,0,0,308,7,3755,0,0,0,0,0
52,0x8e4f0,0x8e510,308,308,7,3755,0,0,0,0,0,308,8,3713,0,0,0,0,0
52,0x8e510,0x8e530,308,308,8,3713,0,0,0,0,0,308,9,3713,0,0,0,0,0
52,0x8e530,0x8e550,308,308,9,3713,0,0,0,0,0,308,10,3729,0,0,0,0,0
52,0x8e550,0x8e570,308,308,10,3729,0,0,0,0,0,308,11,68,0,0,0,0,0
52,0x8e570,0x8e590,308,308,11,68,0,0,0,0,0,308,12,0,0,0,0,0,0
52,0x8e590,0x8e5b0,308,308,12,0,0,0,0,0,0,308,13,0,0,0,0,0,0
52,0x8e5b0,0x8e5d0,308,308,13,0,0,0,0,0,0,308,14,0,0,0,0,0,0
52,0x8e5d0,0x8e5f0,308,308,14,0,0,0,0,0,0,308,15,0,0,0,0,0,0
52,0x8e5f0,0x8e610,308,308,15,0,0,0,0,0,0,308,16,0,0,0,0,0,0
52,0x8e610,0x8e630,308,308,16,0,0,0,0,0,0,308,17,0,0,0,0,0,0
52,0x8e630,0x8e650,308,308,17,0,0,0,0,0,0,308,18,0,0,0,0,0,0
52,0x8e650,0x8e670,308,308,18,0,0,0,0,0,0,308,19,0,0,0,0,0,0
52,0x8e670,0x8e690,308,308,19,0,0,0,0,0,0,308,20,0,0,0,0,0,0
52,0x8e690,0x8e6b0,308,308,20,0,0,0,0,0,0,308,21,0,0,0,0,0,0
52,0x8e6b0,0x8e6d0,308,308,21,0,0,0,0,0,0,308,22,0,0,0,0,0,0
52,0x8e6d0,0x8e6f0,308,308,22,0,0,0,0,0,0,308,23,0,0,0,0,0,0
52,0x8e6f0,0x8e710,308,308,23,0,0,0,0,0,0,308,24,0,0,0,0,0,0
52,0x8e710,0x8e730,308,308,24,0,0,0,0,0,0,308,25,0,0,0,0,0,0
52,0x8e730,0x8e750,308,308,25,0,0,0,0,0,0,308,26,0,0,0,0,0,0
52,0x8e734,0x8e754,26,25,0,0,0,0,0,0,308,26,0,0,0,0,0,0,308
52,0x8e750,0x8e770,308,308,26,0,0,0,0,0,0,308,27,0,0,0,0,0,0
52,0x8e770,0x8e790,308,308,27,0,0,0,0,0,0,308,28,0,0,0,0,0,0
52,0x8e790,0x8e7b0,308,308,28,0,0,0,0,0,0,308,29,0,0,0,0,0,0
52,0x8e7b0,0x8e7d0,308,308,29,0,0,0,0,0,0,308,30,0,0,4095,0,0,0
52,0x8e7d0,0x8e7f0,308,308,30,0,0,4095,0,0,0,308,31,0,0,0,0,0,0
52,0x8e7f0,0x8e810,308,308,31,0,0,0,0,0,0,308,50,3713,0,0,0,0,0
52,0x8e810,0x8e830,308,308,50,3713,0,0,0,0,0,308,100,0,0,0,0,0,0
52,0x8e830,0x8e850,308,308,100,0,0,0,0,0,0,308,101,0,0,0,0,0,0
52,0x8e850,0x8e870,308,308,101,0,0,0,0,0,0,308,102,0,0,0,0,0,0
52,0x8e870,0x8e890,308,308,102,0,0,0,0,0,0,308,103,0,0,0,0,0,0
52,0x8e890,0x8e8b0,308,308,103,0,0,0,0,0,0,308,104,0,0,0,0,0,0
52,0x8e8b0,0x8e8d0,308,308,104,0,0,0,0,0,0,308,105,0,0,0,0,0,0
52,0x8e8d0,0x8e8f0,308,308,105,0,0,0,0,0,0,308,106,0,0,0,0,0,0
52,0x8e8f0,0x8e910,308,308,106,0,0,0,0,0,0,308,107,0,0,0,0,0,0
52,0x8e910,0x8e930,308,308,107,0,0,0,0,0,0,308,108,0,0,0,0,0,0
52,0x8e930,0x8e950,308,308,108,0,0,0,0,0,0,308,109,0,0,0,0,0,0
52,0x8e950,0x8e970,308,308,109,0,0,0,0,0,0,308,110,0,0,0,0,0,0
52,0x8e970,0x8e990,308,308,110,0,0,0,0,0,0,308,111,0,0,0,0,0,0
52,0x8e990,0x8e9b0,308,308,111,0,0,0,0,0,0,308,112,0,0,0,0,0,0
52,0x8e9b0,0x8e9d0,308,308,112,0,0,0,0,0,0,308,113,0,0,0,0,0,0
52,0x8e9d0,0x8e9f0,308,308,113,0,0,0,0,0,0,308,114,0,0,0,0,0,0
52,0x8e9f0,0x8ea10,308,308,114,0,0,0,0,0,0,308,115,0,0,0,0,0,0
52,0x8ea10,0x8ea30,308,308,115,0,0,0,0,0,0,308,300,42,0,84,0,0,0
52,0x8ea30,0x8ea50,308,308,300,42,0,84,0,0,0,308,301,298,0,84,0,0,0
52,0x8ea50,0x8ea70,308,308,301,298,0,84,0,0,0,308,302,42,0,84,0,0,0
52,0x8ea70,0x8ea90,308,308,302,42,0,84,0,0,0,308,303,298,0,84,0,0,0
52,0x8ea90,0x8eab0,308,308,303,298,0,84,0,0,0,308,304,50,0,76,0,0,0
52,0x8eab0,0x8ead0,308,308,304,50,0,76,0,0,0,308,305,306,0,76,0,0,0
52,0x8ead0,0x8eaf0,308,308,305,306,0,76,0,0,0,308,306,0,0,0,0,0,0
52,0x8eaf0,0x8eb10,308,308,306,0,0,0,0,0,0,308,307,0,0,0,0,0,0
52,0x8eb10,0x8eb30,308,308,307,0,0,0,0,0,0,308,308,0,0,0,0,0,0
52,0x8eb14,0x8eb34,308,307,0,0,0,0,0,0,308,308,0,0,0,0,0,0,308
52,0x8eb30,0x8eb50,308,308,308,0,0,0,0,0,0,308,309,0,0,0,0,0,0
52,0x8eb50,0x8eb70,308,308,309,0,0,0,0,0,0,308,310,0,0,0,0,0,0
52,0x8eb70,0x8eb90,308,308,310,0,0,0,0,0,0,308,311,0,0,0,0,0,0
52,0x8eb90,0x8ebb0,308,308,311,0,0,0,0,0,0,308,312,0,0,0,0,0,0
52,0x8ebb0,0x8ebd0,308,308,312,0,0,0,0,0,0,308,313,0,0,0,0,0,0
52,0x8ebd0,0x8ebf0,308,308,313,0,0,0,0,0,0,308,314,0,0,0,0,0,0
52,0x8ebf0,0x8ec10,308,308,314,0,0,0,0,0,0,308,315,0,0,0,0,0,0
52,0x8ef54,0x8ef74,26,25,0,0,0,0,0,0,309,26,0,0,0,0,0,0,309
52,0x8f334,0x8f354,308,307,0,0,0,0,0,0,309,308,0,0,0,0,0,0,309
52,0x8f774,0x8f794,26,25,0,0,0,0,0,0,310,26,0,0,0,0,0,0,310
52,0x8fb54,0x8fb74,308,307,0,0,0,0,0,0,310,308,0,0,0,0,0,0,310
52,0x8ff94,0x8ffb4,26,25,0,0,0,0,0,0,311,26,0,0,0,0,0,0,311
52,0x90374,0x90394,308,307,0,0,0,0,0,0,311,308,0,0,0,0,0,0,311
52,0x907b4,0x907d4,26,25,0,0,0,0,0,0,312,26,0,0,0,0,0,0,312
52,0x90b94,0x90bb4,308,307,0,0,0,0,0,0,312,308,0,0,0,0,0,0,312
52,0x90fd4,0x90ff4,26,25,0,0,0,0,0,0,313,26,0,0,0,0,0,0,313
52,0x913b4,0x913d4,308,307,0,0,0,0,0,0,313,308,0,0,0,0,0,0,313
52,0x917f4,0x91814,26,25,0,0,0,0,0,0,314,26,0,0,0,0,0,0,314
52,0x91bd4,0x91bf4,308,307,0,0,0,0,0,0,314,308,0,0,0,0,0,0,314
52,0x92014,0x92034,26,25,0,0,0,0,0,0,315,26,0,0,0,0,0,0,315
52,0x923f4,0x92414,308,307,0,0,0,0,0,0,315,308,0,0,0,0,0,0,315
52,0x92834,0x92854,26,25,0,0,0,0,0,0,316,26,0,0,0,0,0,0,316
52,0x92c14,0x92c34,308,307,0,0,0,0,0,0,316,308,0,0,0,0,0,0,316
52,0x93054,0x93074,26,25,0,0,0,0,0,0,317,26,0,0,0,0,0,0,317
52,0x93434,0x93454,308,307,0,0,0,0,0,0,317,308,0,0,0,0,0,0,317
52,0x93874,0x93894,26,25,0,0,0,0,0,0,318,26,0,0,0,0,0,0,318
52,0x93c54,0x93c74,308,307,0,0,0,0,0,0,318,308,0,0,0,0,0,0,318
52,0x94094,0x940b4,26,25,0,0,0,0,0,0,319,26,0,0,0,0,0,0,319
52,0x94474,0x94494,308,307,0,0,0,0,0,0,319,308,0,0,0,0,0,0,319
52,0x948b4,0x948d4,26,25,0,0,0,0,0,0,320,26,0,0,0,0,0,0,320
52,0x94c94,0x94cb4,308,307,0,0,0,0,0,0,320,308,0,0,0,0,0,0,320
52,0x950d4,0x950f4,26,25,0,0,0,0,0,0,321,26,0,0,0,0,0,0,321
52,0x954b4,0x954d4,308,307,0,0,0,0,0,0,321,308,0,0,0,0,0,0,321
52,0x958f4,0x95914,26,25,0,0,0,0,0,0,322,26,0,0,0,0,0,0,322
52,0x95cd4,0x95cf4,308,307,0,0,0,0,0,0,322,308,0,0,0,0,0,0,322
52,0x96114,0x96134,26,25,0,0,0,0,0,0,323,26,0,0,0,0,0,0,323
52,0x964f4,0x96514,308,307,0,0,0,0,0,0,323,308,0,0,0,0,0,0,323
52,0x96934,0x96954,26,25,0,0,0,0,0,0,324,26,0,0,0,0,0,0,324
52,0x96d14,0x96d34,308,307,0,0,0,0,0,0,324,308,0,0,0,0,0,0,324
52,0x97154,0x97174,26,25,0,0,0,0,0,0,325,26,0,0,0,0,0,0,325
52,0x97534,0x97554,308,307,0,0,0,0,0,0,325,308,0,0,0,0,0,0,325
52,0x97974,0x97994,26,25,0,0,0,0,0,0,326,26,0,0,0,0,0,0,326
52,0x97d54,0x97d74,308,307,0,0,0,0,0,0,326,308,0,0,0,0,0,0,326
52,0x98194,0x981b4,26,25,0,0,0,0,0,0,327,26,0,0,0,0,0,0,327
52,0x98574,0x98594,308,307,0,0,0,0,0,0,327,308,0,0,0,0,0,0,327
52,0x989b4,0x989d4,26,25,33959,0,0,0,0,0,328,26,49319,0,0,0,0,0,328
52,0x98d94,0x98db4,308,307,0,0,0,0,0,0,328,308,0,0,0,0,0,0,328
52,0x991d4,0x991f4,26,25,0,0,0,0,0,0,329,26,0,0,0,0,0,0,329
52,0x995b4,0x995d4,308,307,0,0,0,0,0,0,329,308,0,0,0,0,0,0,329
52,0x999f4,0x99a14,26,25,0,0,0,0,0,0,330,26,0,0,0,0,0,0,330
52,0x99dd4,0x99df4,308,307,0,0,0,0,0,0,330,308,0,0,0,0,0,0,330
52,0x9a214,0x9a234,26,25,0,0,0,0,0,0,331,26,0,0,0,0,0,0,331
52,0x9a5f4,0x9a614,308,307,0,0,0,0,0,0,331,308,0,0,0,0,0,0,331
52,0x9aa14,0x9aa34,26,25,0,0,0,0,0,0,332,26,0,0,0,0,0,0,332
52,0x9adf4,0x9ae14,308,307,0,0,0,0,0,0,332,308,0,0,0,0,0,0,332
52,0x9b214,0x9b234,26,25,0,0,0,0,0,0,333,26,0,0,0,0,0,0,333
52,0x9b5f4,0x9b614,308,307,0,0,0,0,0,0,333,308,0,0,0,0,0,0,333
52,0x9ba14,0x9ba34,26,25,0,0,0,0,0,0,334,26,0,0,0,0,0,0,334
52,0x9bdf4,0x9be14,308,307,0,0,0,0,0,0,334,308,0,0,0,0,0,0,334
52,0x9c214,0x9c234,26,25,0,0,0,0,0,0,335,26,0,0,0,0,0,0,335
52,0x9c5f4,0x9c614,308,307,0,0,0,0,0,0,335,308,0,0,0,0,0,0,335
52,0x9ca14,0x9ca34,26,25,0,0,0,0,0,0,336,26,0,0,0,0,0,0,336
52,0x9cdf4,0x9ce14,308,307,0,0,0,0,0,0,336,308,0,0,0,0,0,0,336
52,0x9d214,0x9d234,26,25,0,0,0,0,0,0,337,26,0,0,0,0,0,0,337
52,0x9d5f4,0x9d614,308,307,0,0,0,0,0,0,337,308,0,0,0,0,0,0,337
52,0x9da14,0x9da34,26,25,0,0,0,0,0,0,338,26,0,0,0,0,0,0,338
52,0x9ddf4,0x9de14,308,307,0,0,0,0,0,0,338,308,0,0,0,0,0,0,338
52,0x9e214,0x9e234,26,25,0,0,0,0,0,0,339,26,0,0,0,0,0,0,339
52,0x9e5f4,0x9e614,308,307,0,0,0,0,0,0,339,308,0,0,0,0,0,0,339
52,0x9ea14,0x9ea34,26,25,0,0,0,0,0,0,340,26,0,0,0,0,0,0,340
52,0x9edf4,0x9ee14,308,307,0,0,0,0,0,0,340,308,0,0,0,0,0,0,340
52,0x9f214,0x9f234,26,25,0,0,0,0,0,0,341,26,0,0,0,0,0,0,341
52,0x9f5f4,0x9f614,308,307,0,0,0,0,0,0,341,308,0,0,0,0,0,0,341
52,0x9fa14,0x9fa34,26,25,0,0,0,0,0,0,342,26,0,0,0,0,0,0,342
52,0x9fdf4,0x9fe14,308,307,0,0,0,0,0,0,342,308,0,0,0,0,0,0,342
52,0xa0214,0xa0234,26,25,0,0,0,0,0,0,343,26,0,0,0,0,0,0,343
52,0xa05f4,0xa0614,308,307,0,0,0,0,0,0,343,308,0,0,0,0,0,0,343
52,0xa0a14,0xa0a34,26,25,0,0,0,0,0,0,344,26,0,0,0,0,0,0,344
52,0xa0df4,0xa0e14,308,307,0,0,0,0,0,0,344,308,0,0,0,0,0,0,344
52,0xa1214,0xa1234,26,25,0,0,0,0,0,0,345,26,0,0,0,0,0,0,345
52,0xa15f4,0xa1614,308,307,0,0,0,0,0,0,345,308,0,0,0,0,0,0,345
52,0xa1a14,0xa1a34,26,25,0,0,0,0,0,0,346,26,0,0,0,0,0,0,346
52,0xa1df4,0xa1e14,308,307,0,0,0,0,0,0,346,308,0,0,0,0,0,0,346
52,0xa2214,0xa2234,26,25,0,0,0,0,0,0,347,26,0,0,0,0,0,0,347
52,0xa25f4,0xa2614,308,307,0,0,0,0,0,0,347,308,0,0,0,0,0,0,347
52,0xa2a14,0xa2a34,26,25,0,0,0,0,0,0,348,26,0,0,0,0,0,0,348
52,0xa2df4,0xa2e14,308,307,0,0,0,0,0,0,348,308,0,0,0,0,0,0,348
52,0xa3214,0xa3234,26,25,0,0,0,0,0,0,349,26,0,0,0,0,0,0,349
52,0xa35f4,0xa3614,308,307,0,0,0,0,0,0,349,308,0,0,0,0,0,0,349
52,0xa3a14,0xa3a34,26,25,0,0,0,0,0,0,350,26,0,0,0,0,0,0,350
52,0xa3df4,0xa3e14,308,307,0,0,0,0,0,0,350,308,0,0,0,0,0,0,350
52,0xa4214,0xa4234,26,25,0,0,0,0,0,0,351,26,0,0,0,0,0,0,351
52,0xa45f4,0xa4614,308,307,0,0,0,0,0,0,351,308,0,0,0,0,0,0,351
52,0xa4a14,0xa4a34,26,25,0,0,0,0,0,0,352,26,0,0,0,0,0,0,352
52,0xa4df4,0xa4e14,308,307,0,0,0,0,0,0,352,308,0,0,0,0,0,0,352
52,0xa5214,0xa5234,26,25,0,0,0,0,0,0,353,26,0,0,0,0,0,0,353
52,0xa55f4,0xa5614,308,307,0,0,0,0,0,0,353,308,0,0,0,0,0,0,353
52,0xa5a14,0xa5a34,26,25,0,0,0,0,0,0,354,26,0,0,0,0,0,0,354
52,0xa5df4,0xa5e14,308,307,0,0,0,0,0,0,354,308,0,0,0,0,0,0,354
52,0xa6214,0xa6234,26,25,0,0,0,0,0,0,355,26,0,0,0,0,0,0,355
52,0xa65f4,0xa6614,308,307,0,0,0,0,0,0,355,308,0,0,0,0,0,0,355
52,0xa6a14,0xa6a34,26,25,0,0,0,0,0,0,356,26,0,0,0,0,0,0,356
52,0xa6df4,0xa6e14,308,307,0,0,0,0,0,0,356,308,0,0,0,0,0,0,356
52,0xa7214,0xa7234,26,25,0,0,0,0,0,0,357,26,0,0,0,0,0,0,357
52,0xa75f4,0xa7614,308,307,0,0,0,0,0,0,357,308,0,0,0,0,0,0,357
52,0xa7a14,0xa7a34,26,25,0,0,0,0,0,0,358,26,0,0,0,0,0,0,358
52,0xa7df4,0xa7e14,308,307,0,0,0,0,0,0,358,308,0,0,0,0,0,0,358
52,0xa8214,0xa8234,26,25,0,0,0,0,0,0,359,26,0,0,0,0,0,0,359
52,0xa85f4,0xa8614,308,307,0,0,0,0,0,0,359,308,0,0,0,0,0,0,359
52,0xa8a14,0xa8a34,26,25,0,0,0,0,0,0,360,26,0,0,0,0,0,0,360
52,0xa8df4,0xa8e14,308,307,0,0,0,0,0,0,360,308,0,0,0,0,0,0,360
52,0xa9214,0xa9234,26,25,0,0,0,0,0,0,361,26,0,0,0,0,0,0,361
52,0xa95f4,0xa9614,308,307,0,0,0,0,0,0,361,308,0,0,0,0,0,0,361
52,0xa9a14,0xa9a34,26,25,0,0,0,0,0,0,362,26,0,0,0,0,0,0,362
52,0xa9df4,0xa9e14,308,307,0,0,0,0,0,0,362,308,0,0,0,0,0,0,362
52,0xaa214,0xaa234,26,25,0,0,0,0,0,0,363,26,0,0,0,0,0,0,363
52,0xaa5f4,0xaa614,308,307,0,0,0,0,0,0,363,308,0,0,0,0,0,0,363
52,0xaaa14,0xaaa34,26,25,0,0,0,0,0,0,364,26,0,0,0,0,0,0,364
52,0xaadf4,0xaae14,308,307,0,0,0,0,0,0,364,308,0,0,0,0,0,0,364
52,0xab214,0xab234,26,25,0,0,0,0,0,0,365,26,0,0,0,0,0,0,365
52,0xab5f4,0xab614,308,307,0,0,0,0,0,0,365,308,0,0,0,0,0,0,365
52,0xaba14,0xaba34,26,25,0,0,0,0,0,0,366,26,0,0,0,0,0,0,366
52,0xabdf4,0xabe14,308,307,0,0,0,0,0,0,366,308,0,0,0,0,0,0,366
52,0xac214,0xac234,26,25,0,0,0,0,0,0,367,26,0,0,0,0,0,0,367
52,0xac5f4,0xac614,308,307,0,0,0,0,0,0,367,308,0,0,0,0,0,0,367
52,0xaca14,0xaca34,26,25,0,0,0,0,0,0,368,26,0,0,0,0,0,0,368
52,0xacdf4,0xace14,308,307,0,0,0,0,0,0,368,308,0,0,0,0,0,0,368
52,0xad214,0xad234,26,25,0,0,0,0,0,0,369,26,0,0,0,0,0,0,369
52,0xad5f4,0xad614,308,307,0,0,0,0,0,0,369,308,0,0,0,0,0,0,369
52,0xada14,0xada34,26,25,0,0,0,0,0,0,370,26,0,0,0,0,0,0,370
52,0xaddf4,0xade14,308,307,0,0,0,0,0,0,370,308,0,0,0,0,0,0,370
52,0xae214,0xae234,26,25,0,0,0,0,0,0,371,26,0,0,0,0,0,0,371
52,0xae5f4,0xae614,308,307,0,0,0,0,0,0,371,308,0,0,0,0,0,0,371
52,0xae894,0xae8b4,308,307,0,0,0,0,0,0,372,308,0,0,0,0,0,0,372
52,0xaed34,0xaed54,308,307,0,0,0,0,0,0,373,308,0,0,0,0,0,0,373
52,0xaf1d4,0xaf1f4,308,307,0,0,0,0,0,0,374,308,0,0,0,0,0,0,374
52,0xaf674,0xaf694,308,307,0,0,0,0,0,0,375,308,0,0,0,0,0,0,375
52,0xafb34,0xafb54,308,307,0,0,0,0,0,0,376,308,0,0,0,0,0,0,376
52,0xaffd4,0xafff4,308,307,0,0,0,0,0,0,377,308,0,0,0,0,0,0,377
52,0xb0474,0xb0494,308,307,0,0,0,0,0,0,378,308,0,0,0,0,0,0,378
52,0xb0914,0xb0934,308,307,0,0,0,0,0,0,379,308,0,0,0,0,0,0,379
52,0xb0db4,0xb0dd4,308,307,0,0,0,0,0,0,380,308,0,0,0,0,0,0,380
52,0xb1254,0xb1274,308,307,0,0,0,0,0,0,381,308,0,0,0,0,0,0,381
52,0xb16f4,0xb1714,308,307,0,0,0,0,0,0,382,308,0,0,0,0,0,0,382
52,0xb1b94,0xb1bb4,308,307,0,0,0,0,0,0,383,308,0,0,0,0,0,0,383
52,0xb2034,0xb2054,308,307,0,0,0,0,0,0,384,308,0,0,0,0,0,0,384
52,0xb24d4,0xb24f4,308,307,0,0,0,0,0,0,385,308,0,0,0,0,0,0,385
52,0xb2974,0xb2994,308,307,0,0,0,0,0,0,386,308,0,0,0,0,0,0,386
52,0xb2e14,0xb2e34,308,307,0,0,0,0,0,0,387,308,0,0,0,0,0,0,387
52,0xb32b4,0xb32d4,308,307,0,0,0,0,0,0,388,308,0,0,0,0,0,0,388
52,0xb3754,0xb3774,308,307,0,0,0,0,0,0,389,308,0,0,0,0,0,0,389
52,0xb3bf4,0xb3c14,308,307,0,0,0,0,0,0,390,308,1,0,0,0,0,0,390
52,0xb4094,0xb40b4,308,307,0,0,0,0,0,0,391,308,0,0,0,0,0,0,391
52,0xb4534,0xb4554,308,307,0,0,0,0,0,0,392,308,0,0,0,0,0,0,392
52,0xb49d4,0xb49f4,308,307,0,0,0,0,0,0,393,308,0,0,0,0,0,0,393
52,0xb4e74,0xb4e94,308,307,0,0,0,0,0,0,394,308,0,0,0,0,0,0,394
52,0xb5314,0xb5334,308,307,0,0,0,0,0,0,395,308,0,0,0,0,0,0,395
52,0xb57b4,0xb57d4,308,307,0,0,0,0,0,0,396,308,0,0,0,0,0,0,396
52,0xb5c54,0xb5c74,308,307,0,0,0,0,0,0,397,308,0,0,0,0,0,0,397
52,0xb60f4,0xb6114,308,307,0,0,0,0,0,0,398,308,0,0,0,0,0,0,398
52,0xb6594,0xb65b4,308,307,0,0,0,0,0,0,399,308,0,0,0,0,0,0,399
52,0xb6a34,0xb6a54,308,307,0,0,0,0,0,0,400,308,0,0,0,0,0,0,400
52,0xb6ed4,0xb6ef4,308,307,0,0,0,0,0,0,401,308,0,0,0,0,0,0,401
52,0xb7374,0xb7394,308,307,0,0,0,0,0,0,402,308,0,0,0,0,0,0,402
52,0xb7814,0xb7834,308,307,0,0,0,0,0,0,403,308,0,0,0,0,0,0,403
52,0xb7cb4,0xb7cd4,308,307,0,0,0,0,0,0,404,308,0,0,0,0,0,0,404
52,0xb8154,0xb8174,308,307,0,0,0,0,0,0,405,308,0,0,0,0,0,0,405
52,0xb85f4,0xb8614,308,307,0,0,0,0,0,0,406,308,0,0,0,0,0,0,406
52,0xb8a94,0xb8ab4,308,307,0,0,0,0,0,0,407,308,0,0,0,0,0,0,407
52,0xb8f34,0xb8f54,308,307,0,0,0,0,0,0,408,308,0,0,0,0,0,0,408
52,0xb93d4,0xb93f4,308,307,0,0,0,0,0,0,409,308,0,0,0,0,0,0,409
52,0xb98f4,0xb9914,308,307,641,0,256,0,0,0,411,308,2049,0,256,0,0,0,411
52,0xb9d94,0xb9db4,308,307,131073,0,128,0,0,0,412,308,262145,0,128,0,0,0,412
52,0xba234,0xba254,308,307,0,0,0,0,0,0,413,308,0,0,0,0,0,0,413
52,0xba6d4,0xba6f4,308,307,0,0,0,0,0,0,414,308,0,0,0,0,0,0,414
52,0xbab74,0xbab94,308,307,0,0,0,0,0,0,415,308,0,0,0,0,0,0,415
52,0xbb014,0xbb034,308,307,0,0,0,0,0,0,416,308,0,0,0,0,0,0,416
52,0xbb4b4,0xbb4d4,308,307,0,0,0,0,0,0,417,308,0,0,0,0,0,0,417
52,0xbb954,0xbb974,308,307,0,0,0,0,0,0,418,308,0,0,0,0,0,0,418
52,0xbbdf4,0xbbe14,308,307,0,0,0,0,0,0,419,308,0,0,0,0,0,0,419
52,0xbc294,0xbc2b4,308,307,0,0,0,0,0,0,420,308,0,0,0,0,0,0,420
52,0xbc734,0xbc754,308,307,0,0,0,0,0,0,421,308,0,0,0,0,0,0,421
52,0xbcbd4,0xbcbf4,308,307,0,0,0,0,0,0,422,308,0,0,0,0,0,0,422
52,0xbd074,0xbd094,308,307,16665,0,2,0,0,0,423,308,33289,0,6,0,0,0,423
